time_iso,id3_deg,id4_deg,id5_deg,id3_ticks,id4_ticks,id5_ticks
2025-10-25T16:40:22.064,144.931641,195.644531,194.589844,1649,2226,2214
2025-10-25T16:40:22.112,143.085938,195.644531,194.589844,1628,2226,2214
2025-10-25T16:40:22.160,141.416016,195.732422,194.589844,1609,2227,2214
2025-10-25T16:40:22.208,140.097656,195.644531,194.589844,1594,2226,2214
2025-10-25T16:40:22.256,138.955078,195.732422,194.589844,1581,2227,2214
2025-10-25T16:40:22.304,138.076172,195.732422,194.501953,1571,2227,2213
2025-10-25T16:40:22.352,136.757812,195.644531,194.589844,1556,2226,2214
2025-10-25T16:40:22.400,134.824219,195.292969,194.941406,1534,2222,2218
2025-10-25T16:40:22.448,132.802734,195.292969,194.941406,1511,2222,2218
2025-10-25T16:40:22.496,130.341797,195.205078,194.941406,1483,2221,2218
2025-10-25T16:40:22.544,127.529297,195.292969,194.941406,1451,2222,2218
2025-10-25T16:40:22.592,124.892578,195.292969,194.941406,1421,2222,2218
2025-10-25T16:40:22.640,123.046875,195.292969,194.941406,1400,2222,2218
2025-10-25T16:40:22.688,121.464844,195.292969,194.941406,1382,2222,2218
2025-10-25T16:40:22.736,120.761719,195.292969,194.853516,1374,2222,2217
2025-10-25T16:40:22.784,120.234375,195.292969,194.501953,1368,2222,2213
2025-10-25T16:40:22.832,120.146484,195.205078,194.501953,1367,2221,2213
2025-10-25T16:40:22.880,120.234375,195.205078,194.414062,1368,2221,2212
2025-10-25T16:40:22.928,120.673828,195.205078,194.326172,1373,2221,2211
2025-10-25T16:40:22.976,121.113281,195.205078,194.414062,1378,2221,2212
2025-10-25T16:40:23.024,121.113281,195.117188,194.326172,1378,2220,2211
2025-10-25T16:40:23.072,121.201172,194.941406,194.326172,1379,2218,2211
2025-10-25T16:40:23.120,121.376953,194.238281,194.238281,1381,2210,2210
2025-10-25T16:40:23.168,121.552734,192.744141,194.238281,1383,2193,2210
2025-10-25T16:40:23.216,121.728516,189.931641,194.150391,1385,2161,2209
2025-10-25T16:40:23.264,121.992188,185.712891,194.062500,1388,2113,2208
2025-10-25T16:40:23.312,122.080078,180.087891,193.710938,1389,2049,2204
2025-10-25T16:40:23.360,122.080078,173.583984,192.832031,1389,1975,2194
2025-10-25T16:40:23.408,121.640625,167.958984,191.513672,1384,1911,2179
2025-10-25T16:40:23.456,121.464844,163.564453,189.755859,1382,1861,2159
2025-10-25T16:40:23.504,121.289062,161.718750,187.558594,1380,1840,2134
2025-10-25T16:40:23.552,121.464844,161.279297,184.482422,1382,1835,2099
2025-10-25T16:40:23.600,121.904297,160.927734,180.439453,1387,1831,2053
2025-10-25T16:40:23.648,122.958984,160.488281,175.781250,1399,1826,2000
2025-10-25T16:40:23.696,123.662109,159.785156,170.507812,1407,1818,1940
2025-10-25T16:40:23.744,124.541016,158.730469,165.058594,1417,1806,1878
2025-10-25T16:40:23.792,125.771484,157.587891,159.521484,1431,1793,1815
2025-10-25T16:40:23.840,127.441406,156.357422,155.126953,1450,1779,1765
2025-10-25T16:40:23.888,129.199219,156.621094,153.984375,1470,1782,1752
2025-10-25T16:40:23.936,131.308594,156.796875,154.951172,1494,1784,1763
2025-10-25T16:40:23.984,134.472656,156.445312,155.830078,1530,1780,1773
2025-10-25T16:40:24.032,139.394531,156.005859,156.269531,1586,1775,1778
2025-10-25T16:40:24.080,145.634766,155.566406,156.708984,1657,1770,1783
2025-10-25T16:40:24.128,151.787109,155.039062,157.060547,1727,1764,1787
2025-10-25T16:40:24.176,157.763672,154.863281,157.060547,1795,1762,1787
2025-10-25T16:40:24.224,163.037109,154.863281,157.060547,1855,1762,1787
2025-10-25T16:40:24.272,167.695312,154.863281,157.148438,1908,1762,1788
2025-10-25T16:40:24.320,171.826172,154.863281,157.060547,1955,1762,1787
2025-10-25T16:40:24.368,175.341797,154.863281,157.060547,1995,1762,1787
2025-10-25T16:40:24.416,177.890625,154.951172,157.060547,2024,1763,1787
2025-10-25T16:40:24.464,180.000000,154.951172,157.060547,2048,1763,1787
2025-10-25T16:40:24.512,182.373047,154.951172,157.060547,2075,1763,1787
2025-10-25T16:40:24.560,185.185547,155.039062,157.060547,2107,1764,1787
2025-10-25T16:40:24.608,188.437500,155.039062,157.060547,2144,1764,1787
2025-10-25T16:40:24.656,191.865234,155.039062,157.060547,2183,1764,1787
2025-10-25T16:40:24.704,195.292969,155.039062,157.060547,2222,1764,1787
2025-10-25T16:40:24.752,198.808594,155.126953,157.060547,2262,1765,1787
2025-10-25T16:40:24.800,201.972656,155.126953,157.060547,2298,1765,1787
2025-10-25T16:40:24.848,204.785156,155.126953,157.060547,2330,1765,1787
2025-10-25T16:40:24.896,207.070312,155.214844,157.060547,2356,1766,1787
2025-10-25T16:40:24.944,208.916016,155.302734,157.060547,2377,1767,1787
2025-10-25T16:40:24.992,209.882812,155.302734,157.060547,2388,1767,1787
2025-10-25T16:40:25.040,210.410156,155.390625,157.060547,2394,1768,1787
2025-10-25T16:40:25.088,211.464844,155.390625,157.060547,2406,1768,1787
2025-10-25T16:40:25.136,212.783203,155.478516,157.060547,2421,1769,1787
2025-10-25T16:40:25.184,213.925781,155.478516,157.060547,2434,1769,1787
2025-10-25T16:40:25.232,214.541016,155.478516,157.060547,2441,1769,1787
2025-10-25T16:40:25.280,214.980469,155.566406,157.060547,2446,1770,1787
2025-10-25T16:40:25.328,215.156250,156.093750,157.148438,2448,1776,1788
2025-10-25T16:40:25.376,215.156250,157.148438,157.675781,2448,1788,1794
2025-10-25T16:40:25.424,215.156250,159.082031,159.082031,2448,1810,1810
2025-10-25T16:40:25.472,215.156250,162.158203,162.070312,2448,1845,1844
2025-10-25T16:40:25.520,215.068359,166.376953,166.025391,2447,1893,1889
2025-10-25T16:40:25.568,214.453125,171.474609,170.068359,2440,1951,1935
2025-10-25T16:40:25.616,213.750000,177.011719,173.496094,2432,2014,1974
2025-10-25T16:40:25.664,213.134766,182.636719,175.869141,2425,2078,2001
2025-10-25T16:40:25.712,212.783203,187.910156,176.748047,2421,2138,2011
2025-10-25T16:40:25.760,212.695312,192.656250,177.011719,2420,2192,2014
2025-10-25T16:40:25.808,212.431641,196.435547,177.011719,2417,2235,2014
2025-10-25T16:40:25.856,212.255859,198.984375,177.011719,2415,2264,2014
2025-10-25T16:40:25.904,211.992188,200.478516,177.011719,2412,2281,2014
2025-10-25T16:40:25.952,211.552734,200.742188,177.011719,2407,2284,2014
2025-10-25T16:40:26.000,211.376953,200.742188,177.011719,2405,2284,2014
2025-10-25T16:40:26.048,211.289062,200.742188,177.011719,2404,2284,2014
2025-10-25T16:40:26.096,211.113281,200.742188,177.099609,2402,2284,2015
2025-10-25T16:40:26.144,210.937500,200.742188,177.099609,2400,2284,2015
2025-10-25T16:40:26.192,210.585938,200.742188,177.011719,2396,2284,2014
2025-10-25T16:40:26.240,210.234375,200.742188,177.099609,2392,2284,2015
2025-10-25T16:40:26.288,209.794922,200.742188,177.099609,2387,2284,2015
2025-10-25T16:40:26.336,209.267578,201.357422,177.187500,2381,2291,2016
2025-10-25T16:40:26.384,208.652344,201.357422,177.451172,2374,2291,2019
2025-10-25T16:40:26.432,208.037109,201.357422,177.626953,2367,2291,2021
2025-10-25T16:40:26.480,206.894531,201.269531,177.802734,2354,2290,2023
2025-10-25T16:40:26.528,205.576172,201.357422,177.890625,2339,2291,2024
2025-10-25T16:40:26.576,204.257812,201.357422,177.890625,2324,2291,2024
2025-10-25T16:40:26.623,203.203125,201.357422,178.242188,2312,2291,2028
2025-10-25T16:40:26.671,202.763672,201.357422,178.769531,2307,2291,2034
2025-10-25T16:40:26.719,202.500000,201.357422,179.033203,2304,2291,2037
2025-10-25T16:40:26.767,202.500000,201.357422,179.121094,2304,2291,2038
2025-10-25T16:40:26.815,202.324219,201.357422,179.033203,2302,2291,2037
2025-10-25T16:40:26.863,202.148438,201.357422,179.121094,2300,2291,2038
2025-10-25T16:40:26.911,202.060547,201.357422,179.121094,2299,2291,2038
2025-10-25T16:40:26.959,202.060547,201.357422,179.121094,2299,2291,2038
2025-10-25T16:40:27.007,202.060547,201.445312,179.121094,2299,2292,2038
2025-10-25T16:40:27.056,202.236328,201.708984,179.121094,2301,2295,2038
2025-10-25T16:40:27.103,202.500000,201.972656,179.121094,2304,2298,2038
2025-10-25T16:40:27.151,202.763672,202.587891,179.121094,2307,2305,2038
2025-10-25T16:40:27.199,203.291016,203.466797,179.121094,2313,2315,2038
2025-10-25T16:40:27.247,203.730469,204.785156,179.121094,2318,2330,2038
